,Unnamed: 0,rendimiento,riesgo,coeficiente_variacion,beta,alfa,sharpie,teynor
2735,BWFG,-0.19057050117337335,0.6122694869370691,-3.2128240371265586,0.9880778863360798,-0.0015487734494231485,-0.3765833609099519,-0.2333525568802663
2736,HRB,-0.19083128736791388,0.6526282779560166,-3.419922838427325,1.093260546335619,-0.001635417433911765,-0.3536948905904911,-0.2111402338094173
2737,VNTR,-0.19146848752265394,1.2862102388000756,-6.717607975296171,1.6408663030378359,-0.0020836919606677393,-0.17996162722090775,-0.14106480649527764
2738,CASI,-0.1916376204771482,0.9044780573640284,-4.719731204718663,0.9638570880396116,-0.00153322463385242,-0.2561008734166783,-0.2403236157636977
2739,LADR,-0.19212474820026396,1.2250527417675634,-6.3763401292300586,1.583717068788541,-0.0020397324145354835,-0.18948143233845055,-0.14656958163482256
2740,CIM,-0.19233839782283352,0.7817207307854979,-4.064298858855814,1.0287889840224398,-0.0015888206849956515,-0.29721406721473603,-0.2258367861934316
2741,UGI,-0.19238737221854946,0.5725400704140498,-2.9759753138249216,1.0513125901453777,-0.0016073476206041179,-0.4058883984320809,-0.22104498167040354
2742,SATS,-0.1926042778083794,0.539674782405591,-2.801987518379573,0.8930091766179691,-0.0014793259914519792,-0.4310082393910457,-0.2604724384684436
2743,DVN,-0.1927866969252741,1.0808028686820397,-5.606210832591675,1.815159665362482,-0.00223072695490006,-0.2153831227420228,-0.1282458515178538
2744,SOI,-0.1930091824782668,0.8704692649362671,-4.5099888707848566,1.3564826556609302,-0.0018582041582838609,-0.26768226273368423,-0.17177453873506096
2745,CAMP,-0.19335504814262824,0.9303906474125928,-4.811824963195638,1.615398970773844,-0.0020703293308337077,-0.25081405191634965,-0.1444566032073435
2746,TILE,-0.1936347034926814,0.9621493329207568,-4.968888921076702,1.6294441901965748,-0.0020828554248883504,-0.24282582287247054,-0.14338306577072513
2747,MTDR,-0.1936750059036288,1.7212244205370144,-8.887178872184894,2.581959694024876,-0.002858420273492586,-0.13576091712126834,-0.09050296425788333
2748,SGA,-0.19427309508372376,0.6663573377462526,-3.4300031996663236,1.097313726900422,-0.0016521615387327195,-0.35157277006370186,-0.2134969146385092
2749,AFIN,-0.1944643564501857,0.8566837548799195,-4.405351039738581,1.2842133846100692,-0.0018050567080425434,-0.27368834195186803,-0.18257429743373768
2750,NBY,-0.19499316842382428,3.557228713292462,-18.242837644243536,0.8154758144029455,-0.0014255405711717185,-0.06606074204498417,-0.2881669379684493
2751,VVI,-0.195194403889913,1.1138634980051296,-5.706431515492286,1.5651499441543606,-0.002036608452010553,-0.2111519089288173,-0.15026956667527908
2752,ACNB,-0.19620547885747985,0.8994658838115317,-4.584305642478453,1.6768258538059313,-0.00213146916486999,-0.2626063790841597,-0.1408646451397196
2753,SNCR,-0.1974987832629098,1.0725523057685242,-5.430678042916071,0.8179595516507293,-0.00143735004718111,-0.2214332876686447,-0.29035516827649
2754,RMR,-0.19763390349571916,0.6696461929868962,-3.388316382676726,1.1254581259830467,-0.0016882010042996473,-0.3548648614513503,-0.21114415366467285
2755,NWLI,-0.1985075448346918,0.6855939729286845,-3.4537426448935054,1.3642816001389373,-0.0018860309666473265,-0.34788454136469105,-0.1748228113685638
2756,WSR,-0.1988013081220024,0.8043147320318386,-4.0458221307992535,1.3800163562093646,-0.001899987558729152,-0.29690032845568903,-0.17304237522078575
2757,VKTX,-0.2002821626502136,0.8977641776261096,-4.482496922075013,1.2472612288345692,-0.001797701138920847,-0.2676450772245933,-0.192647824766213
2758,CHK,-0.20035634114439388,5.9377791821820365,-29.63609311423173,2.622277259417975,-0.002917340268570416,-0.04047916464553788,-0.09165939272102064
2759,STBA,-0.2007761260111408,0.6380380458279895,-3.1778581373394243,1.1006885673196811,-0.0016803113352605776,-0.3773695433768104,-0.21875045599634213
2760,WFC,-0.2007941305215812,0.6457783783819864,-3.2161217895389558,1.3682781352681639,-0.0018982163724771538,-0.3728742531220956,-0.1759833211647344
2761,INVA,-0.2010180399371295,0.6436724045115656,-3.2020628830769664,1.02130329191739,-0.0016166317136929414,-0.3744420892488313,-0.23599066197529175
2762,VREX,-0.2022487732378541,0.8114919776485506,-4.012345611086589,1.0904598576553928,-0.0016777370516833608,-0.298522696354701,-0.2221528573813944
2763,ADMA,-0.20272697908973664,1.2247724822348514,-6.041487362630253,0.7549764717814772,-0.0014065005061525925,-0.19818128069535895,-0.3215027065902953
2764,FNKO,-0.2032066615001516,1.1734932459732128,-5.7748758692752675,1.415068010697221,-0.0019457302175949394,-0.20725015873308505,-0.17186923855364428
2765,USNA,-0.20381857561185696,0.6968574831248522,-3.4190086994421782,0.9130862137923098,-0.001539475810906697,-0.3498829839905347,-0.26702689398759866
2766,ATGE,-0.2038437795568236,0.5985002990911712,-2.9360734008777194,0.8450659631493938,-0.0014842015096054582,-0.40742465781070253,-0.2885499951365525
2767,ALDX,-0.20546781194731886,1.311161421227751,-6.381347077195369,1.7556366407243622,-0.0022318070816519965,-0.1872140287024817,-0.13981697935288065
2768,VNO,-0.20549940414164736,0.727152485143614,-3.538465175511652,1.305162203605075,-0.0018652160168781012,-0.3376174999844232,-0.1880987692284815
2769,RFIL,-0.2063567604989338,0.6665651857451392,-3.2301591870966746,0.6828203169609056,-0.001361939699925832,-0.369591400462262,-0.3607929558912624
2770,ARGO,-0.2072041379721456,0.6266303620487458,-3.02421741274773,0.9343917168772561,-0.0015700446809085516,-0.39449754264048176,-0.264561568244958
2771,JWN,-0.2076003704840772,1.0309132596273949,-4.965854623590208,1.596463099291318,-0.002110560133083561,-0.2401757550131501,-0.15509307455586596
2772,PEB,-0.2086410044687755,0.9261652458072416,-4.439037514056103,1.4726484109047242,-0.002013832180378093,-0.2684628964370836,-0.1688393527115019
2773,COP,-0.20960326535669896,0.7823314218328501,-3.7324390939305876,1.492656409912786,-0.0020338787792299846,-0.3190505435304224,-0.167220844461642
2774,INWK,-0.21052258169627155,1.5686796860387702,-7.451360673041528,,,-0.1597028277512098,
2775,AXL,-0.21052540223770325,1.2090338310562785,-5.742935618245079,2.0931330726020767,-0.002526306576685961,-0.20721124240074448,-0.11968919010307492
2776,OI,-0.2116849932390829,1.0420644179367395,-4.922712762920341,1.5273568639733688,-0.002070258876807412,-0.2415253691680718,-0.1647846676672095
2777,GWB,-0.2120894668930393,0.8648011255467566,-4.077529818974424,1.4767964577034214,-0.002030679507223865,-0.291499929227844,-0.17070021097224586
2778,LC,-0.2121109833865208,0.9286274231510784,-4.378026108430605,1.287410496477289,-0.0018765914942814024,-0.2714877647388891,-0.19582796945990896
2779,DAKT,-0.2128626420913888,0.6374438850771253,-2.9946254486658592,0.7914261036398854,-0.0014757652283273008,-0.39668219903120505,-0.31950252958354064
2780,ESRT,-0.2128904485422456,0.7285543955836548,-3.4222033002062164,1.1891439790512623,-0.0017996411658674817,-0.34711265222640203,-0.21266596223613715
2781,HTBX,-0.21302828232382326,1.8879864218077584,-8.862609232974236,0.3901458148039705,-0.0011497449137243027,-0.1340201811841142,-0.6485479857087735
2782,CATO,-0.21318041116104464,0.765321050979203,-3.5900158312437545,0.8380004461350622,-0.0015149209523994446,-0.33081595081842924,-0.3021244348123402
2783,ESPR,-0.21414027652711676,0.8779538597683688,-4.099900653939769,1.1133852864072185,-0.0017428509746278548,-0.28946882993847395,-0.2282590578749264
2784,KNSA,-0.2143818050898704,1.1059366688101409,-5.158724493184132,1.0702761099216438,-0.0017087008696009633,-0.23001480307507624,-0.23767867257029024
2785,XOM,-0.2145231735128463,0.5583629551314857,-2.6028095053239046,1.1200484588857529,-0.001749770906677766,-0.455838216295904,-0.2272430014019672
2786,GVA,-0.215729958617142,0.9346536638526788,-4.332516771634011,1.1583397670273805,-0.001785656439677561,-0.27360932557950196,-0.22077283876164908
2787,MCHX,-0.21677058099094854,0.9420854286082656,-4.346002231029694,1.117612401691303,-0.001756566738651569,-0.2725555169346727,-0.22974922307803045
2788,FRGI,-0.21729576977763732,1.1867553826410049,-5.461474854551623,1.4656014853595587,-0.0020419032175788693,-0.21680606933928664,-0.17555643355159026
2789,EVFM,-0.2179794386501456,1.1459948311932562,-5.257352887455427,0.9436515704372154,-0.0016196738012966038,-0.22511396354338434,-0.27338420952409137
2790,PMBC,-0.2196320075058536,0.8613308368790018,-3.9216999683256364,1.403763493602671,-0.002000689138837673,-0.3014312229277891,-0.1849542381526993
2791,RRC,-0.219933923655214,1.1770284653166998,-5.351736766002066,1.0900090733744572,-0.0017464527037970707,-0.22083911418852067,-0.2384695045248649
