,rendimiento,riesgo,coeficiente_variacion,beta,alfa,sharpie,teynor
AAPL,0.5072927672233821,0.531209827327431,1.047146463835778,1.186809473313766,0.001002837666053287,0.8796764351562886,0.3937386562298196
AMAT,0.5914675216843458,0.7369529624085297,1.2459736763058082,1.5815187376938933,0.001006124268982955,0.7483076258788954,0.34869490227379374
APTV,0.3492112261096802,0.8209148714306943,2.3507688471986907,1.5027233288927004,0.00012479404670672086,0.37666661534683304,0.20576723616683731
ADM,0.2439947672556227,0.45249953729486286,1.8545460723786704,0.9708511214235719,0.00015243305989193039,0.4508176261906171,0.21011951549945418
ANET,0.17766261936977817,0.6333148984193419,3.564705398726513,1.0524431827334113,-0.00017396675489989054,0.21736835768961577,0.1308028990336942
AJG,0.2795793350733673,0.4470808323595251,1.5991197355205171,0.944611138153272,0.0003130756780835597,0.5358747629795653,0.253627472085231
AIZ,0.2404920487466488,0.5388112857998079,2.240453639144758,1.0107900630227162,0.00010581248534431774,0.372100685398673,0.19835182010702354
T,0.005436598839171842,0.4026440170910676,74.06174871501139,0.7959559698242402,-0.0006351968480387441,-0.08584108963181443,-0.043423760196761016
ATO,-0.0024884993780544622,0.44815726697888,-180.09137190512564,0.7813889887858703,-0.0006541407149435812,-0.09480711908227696,-0.05437560547669542
ADSK,0.29204911969692615,0.5898046414011353,2.019539185782189,1.21235338257325,0.00014097582757169953,0.42734339814308725,0.20790070231993388
ADP,0.12018355334813763,0.4908048814915532,4.083794061820013,1.110394419554672,-0.00044628737307775117,0.1633715481892932,0.07221177622659122
AZO,0.1566959763223583,0.47697281467400426,3.0439378589579458,0.8726135839260405,-0.00010756027447211716,0.24465959637996618,0.1337315605348736
AVB,0.06741899459995933,0.5388112226232624,7.991979498068449,1.0280313023304481,-0.0005844731703598965,0.050887942657294516,0.02667136159940179
AVY,0.34153787756561227,0.5404852312729167,1.5825045090908987,1.0527207504584801,0.0004659420592999251,0.5579021592420746,0.28643671879203175
BKR,0.011962944586017177,0.7934748239272764,66.32771875034221,1.4567416642669342,-0.0011546604730924477,-0.03533452425776332,-0.01924641554622639
BLL,0.10973792350879942,0.4647755966705303,4.235323412450591,0.7976481184106876,-0.00022916533192746558,0.1500464396331789,0.08742943398117971
BAC,0.22716471931441073,0.6340832631361134,2.791292877916051,1.3813592207265788,-0.000251859817890801,0.29517372590582575,0.1354931552242901
BK,0.11548946455073789,0.5488294653287621,4.75220373965493,1.0843883331128927,-0.00044317615455240233,0.13754630412475735,0.06961478858227339
BAX,0.02151446947581943,0.4221603317465762,19.622158576629147,0.7314073064920361,-0.0005191586797943992,-0.043787938216984054,-0.025273921056163048
BDX,-0.000994508234609501,0.41980485365183484,-422.1230544327001,0.5781410942761932,-0.00048068405854087754,-0.09765134413764616,-0.07090744567454212
BRK.B,,,,,,,
